tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
187,52.700165614949334,Asteroids-v0/Atlantis-v0/BankHeist-v0/Boxing-v0,0.0,0.6292442497261774,0.18197367881554982,278,47729,692,422
188,53.06067782322566,Asteroids-v0/Atlantis-v0/BankHeist-v0/Bowling-v0,0.0,0.4403973509933775,0.1871570145871277,152,48890,706,433
189,53.45379931939973,Atlantis-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.4768211920529801,0.2162087631651658,152,48890,700,437
190,53.85201612419552,Atlantis-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.6283710895361381,0.2911648720649379,233,49274,679,419
191,54.26005238162146,BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.6008665622788014,0.280114116138708,217,48009,702,424
192,54.640946052339345,Asteroids-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.6264274061990212,0.25238930848209984,221,45477,701,427
193,55.02996465861797,Asteroids-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.48776508972267535,0.24903279702853615,221,45477,718,425
194,55.426591141886185,Asteroids-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.7699836867862968,0.3006569696359619,236,49914,718,437
195,55.83727165851328,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.4510603588907014,0.10436577635475458,228,50597,717,432
196,56.24681445757548,BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.4444444444444445,0.1537020050114888,278,47729,714,434
197,56.63740635494391,Atlantis-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.6898597626752967,0.17748603737890675,319,49363,707,433
198,57.03933156920804,Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0,0.0,0.6558497011101623,0.18840515762043242,319,49363,702,419
199,57.42054345124298,Asteroids-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.4478114478114478,0.26240647450348764,235,51127,716,426
200,57.804834799369175,Alien-v0/Asteroids-v0/Atlantis-v0/Bowling-v0,0.0,0.5740740740740741,0.2908706037596701,235,51127,716,430
201,58.33169074985716,Alien-v0/Asteroids-v0/Bowling-v0/Centipede-v0,0.0,0.6604938271604939,0.2998194533741139,312,52243,720,431
202,58.75596982214186,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.5925925925925926,0.3072107326192456,215,52425,708,431
203,59.14229003893004,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.5432098765432098,0.2610621062635983,96,49116,712,426
204,59.556822695533434,Atlantis-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.5981094587271961,0.2477247413824073,96,49116,721,421
205,59.95884597400824,Alien-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.5617283950617283,0.274248517907728,215,39737,727,434
206,60.349075109561284,Alien-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.5696969696969697,0.2627854196788149,122,51528,733,429
207,60.755159575011994,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.5696969696969697,0.3102259782492456,271,52652,722,446
208,61.15572767853737,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.5757575757575758,0.29124335517724953,96,49116,713,426
209,61.573264965415,Asteroids-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.5417916121130211,0.2471252534555974,327,53819,713,429
210,62.00361708276802,Asteroids-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.48275862068965525,0.2444024762375075,331,53710,714,428
211,62.41644489467144,Alien-v0/Asteroids-v0/BattleZone-v0/Bowling-v0,0.0,0.5344827586206897,0.2525354060290691,227,53676,721,427
212,62.84512644708157,Alien-v0/Asteroids-v0/BankHeist-v0/Bowling-v0,0.0,0.41976351351351354,0.11052719401520437,315,54993,714,433
213,63.279432799749905,Alien-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.4538745387453874,0.149106622027934,294,55064,705,420
214,63.70578917351034,Alien-v0/Asteroids-v0/BankHeist-v0/Boxing-v0,0.0,0.41328413284132837,0.1551712061046576,312,55466,725,425
215,64.14174510240555,Asteroids-v0/BankHeist-v0/Boxing-v0/Centipede-v0,0.0,0.5395814376706096,0.17748245618944658,147,46155,725,432
216,64.57005023658276,Alien-v0/Asteroids-v0/Boxing-v0/Centipede-v0,0.0,0.6050955414012739,0.314654050746798,328,54488,726,426
217,65.01125570933024,Alien-v0/Asteroids-v0/Bowling-v0/Centipede-v0,0.0,0.6929324936825638,0.28380990638000764,310,56281,724,431
218,65.47793210281266,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.608433734939759,0.28748019887123316,293,56359,726,421
