tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
48,31.672326107621192,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.01473725467401584,41,10257,568,445
49,32.341796879702144,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.015950152515106567,41,10257,570,442
50,32.97671398156219,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.016574418871517956,41,10257,575,450
51,33.802155192163255,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.016735220796031153,41,10257,566,447
52,34.379035284055604,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.01741521307322076,41,10257,554,440
53,35.00640180190404,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.017743375086878014,50,12150,541,439
54,35.59162543058395,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.01837863992213141,50,12150,538,427
55,36.162073264982965,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.017294890941396135,50,12150,548,444
56,36.80041135476695,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.13636363636363638,0.019734589826863606,50,12150,529,429
57,37.444116351736916,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.1641025641025641,0.01744477423147152,50,12150,544,431
58,38.055996469524175,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.12164341632821238,0.016966059566503496,50,12150,546,433
59,38.64508452541298,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.1641025641025641,0.020809900830734435,50,12150,561,441
60,39.27085797362857,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.1641025641025641,0.02056592215107496,50,12150,552,438
61,39.876964441008035,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.16822429906542058,0.02380057906743691,50,12150,552,436
62,40.515482443239954,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.16822429906542058,0.023766765173245462,50,12150,570,441
63,41.11348233891858,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.16822429906542058,0.027249878559477175,50,12150,581,451
64,41.7747324611081,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.16822429906542058,0.026127729098369246,50,12150,568,441
65,42.354368893437915,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.18181818181818185,0.030525698443726577,50,12150,579,444
66,42.987161036332445,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.18181818181818185,0.03039666944286883,47,14448,580,445
67,43.63597479926215,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.18181818181818185,0.029929199200843398,50,12150,569,449
68,44.24566152115663,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.18181818181818185,0.031886590161082626,50,12150,557,430
69,44.84732307460573,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.19333231308933807,0.03314174721800227,50,12150,563,448
