tpgGen,hoursElapsed,envName,tpgMin,tpgMax,tpgAvg,eliteSize,eliteUid
95,61.52560209890207,Boxing-v0,-100.0,22.0,-36.46165191740413,42,21066
95,61.58773160384761,Centipede-v0,165.0,28474.0,5244.393067846609,11,13667
96,61.63668217413955,Alien-v0,0.0,696.6666666666666,137.00298953662187,6,8815
96,61.672676643000706,Asteroids-v0,90.0,5376.666666666667,957.8400597907324,17,15428
96,61.72474118080404,Atlantis-v0,1500.0,68033.33333333333,16778.251121076235,44,14582
96,61.833592995007834,BankHeist-v0,0.0,146.66666666666666,38.28101644245142,6,4737
96,61.92701909310288,BattleZone-v0,0.0,36666.666666666664,5576.980568011959,52,22185
96,62.07218801246749,Bowling-v0,0.0,111.33333333333333,35.703288490283995,33,16507
96,62.15683214584986,Boxing-v0,-100.0,22.0,-37.93198804185351,42,21066
96,62.21643628683355,Centipede-v0,161.66666666666666,28474.0,5109.292974588935,11,13667
97,62.25713562720352,Alien-v0,0.0,696.6666666666666,134.5427059712774,6,8815
97,62.29123024483522,Asteroids-v0,90.0,5376.666666666667,1013.4240362811789,17,15428
97,62.34896908561389,Atlantis-v0,1500.0,68033.33333333333,17284.88284202569,44,14582
97,62.45692137969865,BankHeist-v0,0.0,146.66666666666666,38.25396825396826,6,4737
97,62.54277586307791,BattleZone-v0,0.0,36666.666666666664,5691.609977324259,52,22185
97,62.678970717125466,Bowling-v0,0.0,111.33333333333333,34.63189720332576,33,16507
97,62.753042598896556,Boxing-v0,-100.0,22.0,-39.120181405895714,42,21066
97,62.81102543234825,Centipede-v0,156.66666666666666,28474.0,5313.902494331069,11,13667
98,62.8598976831966,Alien-v0,0.0,696.6666666666666,139.15137614678898,6,8815
98,62.90045020388232,Asteroids-v0,90.0,5376.666666666667,993.3868501529048,17,15428
98,62.96081117524041,Atlantis-v0,1500.0,68033.33333333333,17046.406727828766,44,14582
98,63.07963214053048,BankHeist-v0,0.0,146.66666666666666,39.01376146788989,6,4737
98,63.1749296409554,BattleZone-v0,0.0,36666.666666666664,5669.724770642207,52,22185
98,63.320849793089764,Bowling-v0,0.0,111.33333333333333,34.68807339449542,33,16507
98,63.417064678205385,Boxing-v0,-100.0,22.0,-37.04051987767581,42,21066
98,63.475428644749854,Centipede-v0,165.0,28474.0,4746.532874617734,11,13667
99,63.52433088534408,Alien-v0,0.0,696.6666666666666,137.65989465763732,6,8815
99,63.5659853116009,Asteroids-v0,90.0,5376.666666666667,968.9465763732122,17,15428
99,63.60757019003233,Atlantis-v0,1500.0,68033.33333333333,16326.937547027832,44,14582
99,63.721140821973485,BankHeist-v0,0.0,146.66666666666666,38.306997742663626,6,4737
99,63.82405859020021,BattleZone-v0,0.0,36666.666666666664,5653.122648607975,52,22185
99,63.969670474330584,Bowling-v0,0.0,111.33333333333333,32.99097065462754,33,16507
99,64.04877205775844,Boxing-v0,-100.0,22.0,-36.85778781038373,42,21066
99,64.10582177923786,Centipede-v0,158.33333333333334,28474.0,4915.474793077501,11,13667
100,64.30174204296536,Alien-v0,0.0,696.6666666666666,132.25512528473797,6,8815
100,64.34190794077185,Asteroids-v0,90.0,5376.666666666667,1059.3394077448752,17,15428
100,64.39487888958719,Atlantis-v0,1500.0,68033.33333333333,16787.395596051632,44,14582
100,64.48693322923448,BankHeist-v0,0.0,146.66666666666666,38.65603644646925,6,4737
100,64.58343720085091,BattleZone-v0,0.0,36666.666666666664,5690.205011389519,52,22185
100,64.72897291620572,Bowling-v0,0.0,111.33333333333333,34.44039483675021,33,16507
100,64.82131771028043,Boxing-v0,-100.0,22.0,-36.82080485952924,42,21066
100,64.8648495600621,Centipede-v0,165.0,28474.0,4782.497342444952,11,13667
101,64.91151723239157,Alien-v0,0.0,696.6666666666666,134.56903127383683,6,8815
101,64.95468121601476,Asteroids-v0,100.0,5376.666666666667,998.7490465293671,17,15428
101,65.0158908751938,Atlantis-v0,1500.0,68033.33333333333,17292.295957284514,44,14582
101,65.12674547069602,BankHeist-v0,0.0,146.66666666666666,40.83905415713192,6,4737
101,65.22813762923082,BattleZone-v0,0.0,36666.666666666664,5868.802440884822,52,22185
101,65.36046292344729,Bowling-v0,0.0,111.33333333333333,34.38749046529367,33,16507
101,65.45772189888689,Boxing-v0,-100.0,22.0,-37.429443173150254,42,21066
101,65.51759210103089,Centipede-v0,160.0,28474.0,5167.784134248664,11,13667
102,65.56731057458454,Alien-v0,0.0,696.6666666666666,135.46607009694262,6,8815
102,65.60376817305882,Asteroids-v0,100.0,5376.666666666667,1035.7792692020876,17,15428
102,65.6548732652929,Atlantis-v0,1500.0,68033.33333333333,16126.994780014898,44,14582
102,65.76783925990263,BankHeist-v0,0.0,146.66666666666666,39.43325876211781,6,4737
102,65.86576427645153,BattleZone-v0,0.0,36666.666666666664,5866.517524235646,52,22185
102,66.02410305718581,Bowling-v0,0.0,111.33333333333333,33.33557046979866,33,16507
102,66.11617613885137,Boxing-v0,-100.0,22.0,-36.41759880686054,42,21066
102,66.17456946816709,Centipede-v0,165.0,28474.0,5076.909768829234,11,13667
103,66.2117503515217,Alien-v0,0.0,696.6666666666666,143.2411674347159,6,8815
103,66.25269384986825,Asteroids-v0,90.0,5376.666666666667,961.6589861751152,17,15428
103,66.30551311817435,Atlantis-v0,1500.0,68033.33333333333,15854.377880184342,44,14582
103,66.42216585722234,BankHeist-v0,0.0,146.66666666666666,40.02304147465436,6,4737
103,66.51756977710458,BattleZone-v0,0.0,36666.666666666664,5797.235023041471,52,22185
103,66.65212993476126,Bowling-v0,0.0,111.33333333333333,33.964669738863286,33,16507
103,66.74156506538391,Boxing-v0,-100.0,22.0,-35.75115207373275,42,21066
103,66.80471347444588,Centipede-v0,158.33333333333334,28474.0,5401.238095238098,11,13667
104,66.85578394591808,Alien-v0,0.0,696.6666666666666,129.92441421012853,6,8815
104,66.89711988972293,Asteroids-v0,90.0,5376.666666666667,979.9924414210134,17,15428
104,66.95295909848478,Atlantis-v0,1500.0,68033.33333333333,16642.85714285714,44,14582
104,67.06641146832042,BankHeist-v0,0.0,146.66666666666666,37.03703703703704,6,4737
104,67.15574638572004,BattleZone-v0,0.0,36666.666666666664,5414.210128495836,52,22185
104,67.31175663795736,Bowling-v0,0.0,111.33333333333333,32.18972033257748,33,16507
104,67.40503681858381,Boxing-v0,-100.0,22.0,-35.86772486772486,42,21066
104,67.4617351565096,Centipede-v0,163.33333333333334,28474.0,4980.370370370371,11,13667
105,67.51177013284631,Alien-v0,0.0,696.6666666666666,138.566066066066,6,8815
105,67.54442905346552,Asteroids-v0,90.0,5376.666666666667,980.8783783783779,17,15428
105,67.60474822428492,Atlantis-v0,1500.0,68033.33333333333,17577.62762762764,44,14582
105,67.72444925334719,BankHeist-v0,0.0,150.0,41.14114114114114,56,25010
105,67.82425267908309,BattleZone-v0,0.0,36666.666666666664,5572.8228228228245,52,22185
105,67.97045341889064,Bowling-v0,0.0,111.33333333333333,34.247747747747745,33,16507
105,68.05190171009964,Boxing-v0,-100.0,22.0,-37.526276276276285,42,21066
105,68.11117933134238,Centipede-v0,165.0,28474.0,5005.9114114114145,11,13667
106,68.15888700114355,Alien-v0,0.0,696.6666666666666,137.4107142857142,6,8815
106,68.20105147454474,Asteroids-v0,90.0,5376.666666666667,971.8824404761906,17,15428
106,68.2579241587056,Atlantis-v0,1500.0,68033.33333333333,17079.092261904763,44,14582
106,68.36446094810962,BankHeist-v0,0.0,150.0,39.575892857142904,56,25010
106,68.4433626339833,BattleZone-v0,0.0,36666.666666666664,5526.04166666666,52,22185
106,68.59507651342285,Bowling-v0,0.0,111.33333333333333,34.5267857142857,33,16507
106,68.69067983965078,Boxing-v0,-100.0,22.0,-37.8861607142857,42,21066
106,68.74716759430038,Centipede-v0,165.0,28474.0,4873.171130952381,11,13667
107,68.79202113456196,Alien-v0,0.0,696.6666666666666,146.51752423564503,6,8815
107,68.82957670238282,Asteroids-v0,90.0,5376.666666666667,978.0238627889638,17,15428
107,68.87418747438325,Atlantis-v0,1500.0,68033.33333333333,16481.13348247576,44,14582
107,68.9795310429732,BankHeist-v0,0.0,150.0,42.311707680835205,56,25010
107,69.08512316988575,BattleZone-v0,0.0,36666.666666666664,5624.906785980606,52,22185
107,69.2155795469549,Bowling-v0,0.0,111.33333333333333,37.835943325876215,33,16507
107,69.3016206192308,Boxing-v0,-100.0,22.0,-34.54287844891874,42,21066
107,69.3488709928592,Centipede-v0,160.0,28474.0,5266.067114093962,11,13667
108,69.39673784388437,Alien-v0,0.0,696.6666666666666,142.75362318840584,6,8815
108,69.43600667397182,Asteroids-v0,90.0,5376.666666666667,979.6109839816934,17,15428
108,69.48766156699922,Atlantis-v0,1500.0,68033.33333333333,16317.848970251714,44,14582
108,69.59280311028162,BankHeist-v0,0.0,150.0,39.069412662089995,56,25010
108,69.6866956908173,BattleZone-v0,0.0,36666.666666666664,5670.480549199084,52,22185
108,69.82065428634485,Bowling-v0,0.0,111.33333333333333,33.45690312738368,33,16507
108,69.91195852643914,Boxing-v0,-100.0,22.0,-34.943554538520225,42,21066
108,69.96989708721638,Centipede-v0,165.0,28474.0,5224.903127383678,11,13667
109,70.01886939095127,Alien-v0,0.0,696.6666666666666,142.3993925588458,6,8815
109,70.05635270251169,Asteroids-v0,90.0,5376.666666666667,951.9134396355344,17,15428
109,70.1115498642789,Atlantis-v0,1500.0,68033.33333333333,17062.718299164782,44,14582
109,70.21838878055414,BankHeist-v0,0.0,150.0,40.12908124525438,56,25010
109,70.30866178029113,BattleZone-v0,0.0,38000.0,6050.113895216404,50,25940
109,70.45760769579145,Bowling-v0,0.0,111.33333333333333,34.80106302201974,33,16507
109,70.54471005863614,Boxing-v0,-100.0,22.0,-36.46013667425968,42,21066
109,70.60572666121854,Centipede-v0,165.0,28474.0,5300.19817767654,11,13667
110,70.64629417830044,Alien-v0,0.0,696.6666666666666,141.26146788990826,6,8815
110,70.68227107783159,Asteroids-v0,90.0,5376.666666666667,988.8073394495416,17,15428
110,70.73926665312715,Atlantis-v0,1500.0,68033.33333333333,17017.50764525993,44,14582
110,70.84417619619104,BankHeist-v0,0.0,150.0,41.16972477064222,56,25010
110,70.93911336070961,BattleZone-v0,0.0,38000.0,5877.675840978594,50,25940
110,71.08166190584501,Bowling-v0,0.0,111.33333333333333,33.94954128440368,33,16507
110,71.15357253862751,Boxing-v0,-100.0,22.0,-36.48394495412843,42,21066
110,71.21252393974198,Centipede-v0,165.0,28474.0,5162.374617737006,11,13667
111,71.26259542922179,Alien-v0,0.0,696.6666666666666,143.52446483180427,6,8815
111,71.2988977383905,Asteroids-v0,90.0,5376.666666666667,970.6498470948019,17,15428
111,71.3534685844183,Atlantis-v0,1500.0,68033.33333333333,16108.103975535178,44,14582
111,71.46410590251287,BankHeist-v0,0.0,150.0,38.83027522935782,56,25010
111,71.56005663156509,BattleZone-v0,0.0,38000.0,5952.5993883792,50,25940
111,71.70711530857616,Bowling-v0,0.0,111.33333333333333,35.477828746177366,33,16507
111,71.79974356618193,Boxing-v0,-100.0,22.0,-34.688837920489284,42,21066
111,71.85945598814223,Centipede-v0,165.0,28474.0,5184.56574923547,11,13667
112,71.90534635411369,Alien-v0,0.0,696.6666666666666,134.82142857142856,6,8815
112,71.94513874193032,Asteroids-v0,90.0,5376.666666666667,931.3913690476194,17,15428
112,71.99596039156118,Atlantis-v0,1500.0,68033.33333333333,17193.377976190484,44,14582
112,72.1044789292415,BankHeist-v0,0.0,150.0,40.38690476190476,56,25010
112,72.2005035106341,BattleZone-v0,0.0,38000.0,5654.017857142852,50,25940
112,72.33979511757691,Bowling-v0,0.0,111.33333333333333,33.89657738095239,33,16507
112,72.4281433993578,Boxing-v0,-100.0,22.0,-35.79017857142857,42,21066
112,72.4774571510156,Centipede-v0,161.66666666666666,28474.0,5299.325148809527,11,13667
113,72.52384123530653,Alien-v0,0.0,696.6666666666666,136.91131498470946,6,8815
113,72.56263913141356,Asteroids-v0,90.0,5376.666666666667,984.7859327217125,17,15428
113,72.61694528897603,Atlantis-v0,1500.0,68033.33333333333,17252.370030581038,44,14582
113,72.72088334845172,BankHeist-v0,0.0,150.0,41.49082568807339,56,25010
113,72.82302374621233,BattleZone-v0,0.0,38000.0,5792.048929663607,50,25940
113,72.93927178846465,Bowling-v0,0.0,111.33333333333333,36.344036697247695,33,16507
113,73.03333872450723,Boxing-v0,-100.0,22.0,-34.538990825688074,42,21066
113,73.08969820049074,Centipede-v0,158.33333333333334,28474.0,5255.455657492349,11,13667
114,73.13961461908288,Alien-v0,0.0,696.6666666666666,136.36712749615975,6,8815
114,73.17676634192466,Asteroids-v0,90.0,5376.666666666667,969.9155145929336,17,15428
