tpgGen,envGen,gamesPlayed,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams,champUid
105,22,948,2000,Atlantis-v0,1500.0,33600.0,2283.214285714286,0.04010020360211061,10,751,560,31172
105,22,949,2000,Hero-v0,0.0,2965.0,489.4642857142857,0.16909296323484904,45,751,560,29313
105,22,950,2000,ChopperCommand-v0,0.0,1100.0,437.32142857142856,0.7151383969565781,50,751,560,30100
105,22,951,2000,Alien-v0,0.0,360.0,22.375,0.12756466784244536,7,751,560,31300
105,22,952,2000,Freeway-v0,0.0,22.0,15.575,0.8816214088941416,10,751,560,20875
105,22,953,2000,BankHeist-v0,0.0,40.0,0.8214285714285714,0.03849206349206351,51,751,560,30288
105,22,954,2000,DoubleDunk-v0,-8.0,2.0,-0.44642857142857145,0.9797460317460291,13,751,560,11883
106,22,955,2000,FishingDerby-v0,-86.0,-18.0,-77.25840707964602,0.301533446972403,11,750,565,5483
106,22,956,2000,Boxing-v0,-100.0,17.0,-20.168141592920353,0.9694927628518156,50,750,565,30720
106,22,957,2000,ChopperCommand-v0,0.0,1100.0,449.7345132743363,0.7227479948316629,50,750,565,30100
106,22,958,2000,BankHeist-v0,0.0,60.0,0.8141592920353983,0.026920135474707743,54,750,565,31420
106,22,959,2000,DoubleDunk-v0,-2.0,2.0,-0.4424778761061947,0.6466076696165233,13,750,565,11883
106,22,960,2000,Alien-v0,0.0,360.0,23.398230088495577,0.133352756230501,7,750,565,31300
106,22,961,2000,Hero-v0,0.0,2965.0,373.8407079646018,0.12923547420980336,45,750,565,29313
106,22,962,2000,Freeway-v0,0.0,22.0,15.745132743362833,0.8841301185629477,10,750,565,20875
106,22,963,2000,Atlantis-v0,1500.0,33600.0,2167.079646017699,0.03469684533455608,10,750,565,31172
107,22,964,2000,Freeway-v0,0.0,22.0,15.720689655172414,0.8716000126658487,10,750,580,20875
107,22,965,2000,ChopperCommand-v0,0.0,1100.0,456.0344827586207,0.7238656154016649,50,750,580,30100
107,22,966,2000,Boxing-v0,-100.0,17.0,-20.801724137931036,0.968189969349222,50,750,580,30720
107,22,967,2000,Hero-v0,0.0,2965.0,322.25,0.11139730950584657,45,750,580,29313
107,22,968,2000,FishingDerby-v0,-88.0,-18.0,-77.67068965517241,0.34705950426147825,11,750,580,5483
107,22,969,2000,BankHeist-v0,0.0,60.0,0.8793103448275862,0.030310770540655597,54,750,580,31420
107,22,970,2000,Alien-v0,0.0,360.0,24.53448275862069,0.13899768222884418,7,750,580,31300
107,22,971,2000,Atlantis-v0,1500.0,33600.0,2305.0,0.04068939414474788,10,750,580,31172
107,22,972,2000,DoubleDunk-v0,-6.0,2.0,-0.4068965517241379,0.9639846743295064,13,750,580,11883
108,22,973,2000,BankHeist-v0,0.0,60.0,0.7908611599297012,0.024127232094426004,54,751,569,31420
108,22,974,2000,Boxing-v0,-100.0,17.0,-19.894551845342708,0.9709573574804246,50,751,569,30720
108,22,975,2000,DoubleDunk-v0,-2.0,2.0,-0.3585237258347979,0.6686194102714362,13,751,569,11883
108,22,976,2000,FishingDerby-v0,-84.0,-18.0,-77.43760984182776,0.2367220159199722,11,751,569,5483
108,22,977,2000,Hero-v0,0.0,2965.0,303.73462214411245,0.10486855938243461,45,751,569,29313
108,22,978,2000,Alien-v0,0.0,360.0,22.284710017574692,0.12981646620909745,7,751,569,31300
108,22,979,2000,ChopperCommand-v0,0.0,1100.0,467.48681898066786,0.7249617117008069,50,751,569,30100
108,22,980,2000,Atlantis-v0,1500.0,33600.0,2210.017574692443,0.03740923158653185,10,751,569,31172
108,22,981,2000,Freeway-v0,0.0,22.0,15.579964850615115,0.8647329663466479,10,751,569,20875
109,22,982,2000,Hero-v0,0.0,2965.0,217.63668430335096,0.07529982001369345,45,751,567,29313
109,22,983,2000,Atlantis-v0,1500.0,33600.0,2058.0246913580245,0.03307515646904463,10,751,567,31172
109,22,984,2000,DoubleDunk-v0,-22.0,2.0,-0.4514991181657848,0.9540139787053364,13,751,567,11883
109,22,985,2000,Alien-v0,0.0,360.0,29.15343915343915,0.1636485920893781,7,751,567,31300
109,22,986,2000,Freeway-v0,0.0,22.0,14.846560846560847,0.827009877514932,10,751,567,20875
109,22,987,2000,Boxing-v0,-100.0,17.0,-20.28747795414462,0.9652645029522416,50,751,567,30720
109,22,988,2000,ChopperCommand-v0,0.0,1100.0,492.06349206349205,0.7388426513005635,50,751,567,30100
109,22,989,2000,BankHeist-v0,0.0,60.0,0.7583774250440917,0.022818821172730628,54,751,567,31420
109,22,990,2000,FishingDerby-v0,-90.0,-18.0,-77.52910052910053,0.39777799551462206,11,751,567,5483
110,23,991,2000,Frostbite-v0,0.0,210.0,4.204946996466431,0.03564729124210867,19,750,566,5940
110,23,992,2000,Boxing-v0,-100.0,17.0,-20.925795053003533,0.9609242364520103,50,750,566,30720
110,23,993,2000,Alien-v0,0.0,360.0,26.395759717314487,0.1527820190298918,7,750,566,31300
110,23,994,2000,FishingDerby-v0,-98.0,-18.0,-77.54770318021201,0.5573429524931235,11,750,566,5483
110,23,995,2000,Gravitar-v0,0.0,500.0,9.452296819787986,0.03316843345111897,62,750,566,32590
110,23,996,2000,Freeway-v0,0.0,22.0,14.411660777385158,0.8001116205420777,10,750,566,20875
110,23,997,2000,ChopperCommand-v0,0.0,1100.0,521.0247349823321,0.7484676511338896,50,750,566,30100
110,23,998,2000,BankHeist-v0,0.0,60.0,0.8127208480565371,0.02495310386947607,54,750,566,31420
110,23,999,2000,DoubleDunk-v0,-4.0,2.0,-0.26855123674911663,0.9087815730925208,13,750,566,11883
111,23,1000,2000,Frostbite-v0,0.0,220.0,6.684303350970017,0.05249869222933199,63,750,567,32979
111,23,1001,2000,Alien-v0,0.0,360.0,26.701940035273367,0.15850274469387343,7,750,567,31300
111,23,1002,2000,BankHeist-v0,0.0,60.0,1.199294532627866,0.037624926513815396,54,750,567,31420
111,23,1003,2000,DoubleDunk-v0,-2.0,2.0,-0.2786596119929453,0.6725455614344552,13,750,567,11883
111,23,1004,2000,FishingDerby-v0,-88.0,-18.0,-77.50617283950618,0.35108919523130017,11,750,567,5483
111,23,1005,2000,Freeway-v0,0.0,22.0,13.132275132275133,0.7334787671488041,10,750,567,20875
111,23,1006,2000,Boxing-v0,-100.0,17.0,-20.624338624338623,0.9626049354514784,50,750,567,30720
111,23,1007,2000,ChopperCommand-v0,0.0,1500.0,560.3174603174604,0.6708036666884407,63,750,567,32979
111,23,1008,2000,Gravitar-v0,0.0,500.0,9.347442680776014,0.03292181069958849,62,750,567,32590
112,23,1009,2000,Freeway-v0,0.0,22.0,15.445993031358885,0.8630876391408586,10,750,574,20875
112,23,1010,2000,Gravitar-v0,0.0,500.0,8.623693379790941,0.029794812233836628,62,750,574,32590
112,23,1011,2000,DoubleDunk-v0,-16.0,2.0,-0.3170731707317073,0.9595312178871311,13,750,574,11883
112,23,1012,2000,BankHeist-v0,0.0,60.0,1.0452961672473868,0.03389684690497698,54,750,574,31420
112,23,1013,2000,FishingDerby-v0,-89.0,-18.0,-77.6602787456446,0.3734410739408802,11,750,574,5483
112,23,1014,2000,Alien-v0,0.0,360.0,26.881533101045296,0.15276762115063794,7,750,574,31300
112,23,1015,2000,Frostbite-v0,0.0,220.0,7.508710801393728,0.05820639080062585,63,750,574,32979
112,23,1016,2000,ChopperCommand-v0,0.0,1500.0,470.5574912891986,0.6181339527680982,63,750,574,32979
112,23,1017,2000,Boxing-v0,-100.0,17.0,-20.16724738675958,0.971808936231147,50,750,574,30720
113,23,1018,2000,BankHeist-v0,0.0,60.0,1.0571923743500866,0.034405289171320366,54,751,577,31420
113,23,1019,2000,DoubleDunk-v0,-8.0,2.0,-0.21143847487001732,0.9725707683419976,13,751,577,11883
113,23,1020,2000,Gravitar-v0,0.0,500.0,7.105719237435009,0.024833429616791837,62,751,577,32590
113,23,1021,2000,Freeway-v0,0.0,22.0,15.93587521663778,0.8799385059035336,10,751,577,20875
113,23,1022,2000,Frostbite-v0,0.0,220.0,5.493934142114385,0.04302040413589178,63,751,577,32979
113,23,1023,2000,Alien-v0,0.0,360.0,29.150779896013866,0.164057503809734,7,751,577,31300
113,23,1024,2000,ChopperCommand-v0,0.0,1500.0,445.9272097053726,0.5945165500566999,63,751,577,32979
113,23,1025,2000,FishingDerby-v0,-88.0,-18.0,-77.84922010398614,0.34335451569420733,11,751,577,5483
113,23,1026,2000,Boxing-v0,-100.0,17.0,-20.376083188908147,0.9672008418644708,50,751,577,30720
114,23,1027,2000,DoubleDunk-v0,-20.0,2.0,-0.20603907637655416,0.9516903248535712,13,750,563,11883
114,23,1028,2000,Gravitar-v0,0.0,500.0,10.39076376554174,0.03650286165383857,62,750,563,32590
114,23,1029,2000,FishingDerby-v0,-88.0,-18.0,-77.74067495559503,0.34552957713577187,11,750,563,5483
114,23,1030,2000,BankHeist-v0,0.0,60.0,1.119005328596803,0.036137973378944366,54,750,563,31420
114,23,1031,2000,Boxing-v0,-100.0,17.0,-20.365896980461812,0.9700396453899544,50,750,563,30720
114,23,1032,2000,Alien-v0,0.0,360.0,27.158081705150977,0.1535790773998783,7,750,563,31300
114,23,1033,2000,Frostbite-v0,0.0,220.0,6.873889875666075,0.054254803810754114,63,750,563,32979
114,23,1034,2000,Freeway-v0,0.0,22.0,15.625222024866785,0.8665241140616607,10,750,563,20875
114,23,1035,2000,ChopperCommand-v0,0.0,1500.0,455.7726465364121,0.6032585575510375,63,750,563,32979
115,24,1036,2000,Boxing-v0,-100.0,17.0,-20.11551724137931,0.9719505747406354,50,750,580,30720
115,24,1037,2000,Alien-v0,0.0,360.0,28.5,0.16216120334894238,7,750,580,31300
115,24,1038,2000,Freeway-v0,0.0,22.0,15.806896551724138,0.8711187106171474,10,750,580,20875
115,24,1039,2000,Bowling-v0,0.0,49.0,0.7224137931034482,0.02496724704425519,18,750,580,20898
115,24,1040,2000,ChopperCommand-v0,0.0,1500.0,453.1034482758621,0.6060519369944649,63,750,580,32979
115,24,1041,2000,Frostbite-v0,0.0,220.0,6.396551724137931,0.0468509546879453,63,750,580,32979
115,24,1042,2000,FishingDerby-v0,-88.0,-18.0,-77.75,0.34515912111971575,11,750,580,5483
115,24,1043,2000,BattleZone-v0,0.0,17000.0,2008.6206896551723,0.24345543491230207,48,750,580,29193
115,24,1044,2000,DoubleDunk-v0,-16.0,2.0,-0.15862068965517243,0.9589328792393893,13,750,580,11883
116,24,1045,2000,Boxing-v0,-100.0,17.0,-20.683012259194395,0.9646936503503459,50,750,571,30720
116,24,1046,2000,Freeway-v0,0.0,22.0,15.394045534150614,0.855104138020875,10,750,571,20875
116,24,1047,2000,FishingDerby-v0,-88.0,-18.0,-77.64798598949211,0.34836158865181005,11,750,571,5483
116,24,1048,2000,BattleZone-v0,0.0,17000.0,2106.830122591944,0.24943659686325706,48,750,571,29193
116,24,1049,2000,DoubleDunk-v0,-12.0,2.0,-0.1330998248686515,0.9655495589946455,13,750,571,11883
116,24,1050,2000,Bowling-v0,0.0,49.0,0.5026269702276708,0.016906103613991672,18,750,571,20898
116,24,1051,2000,Frostbite-v0,0.0,220.0,6.654991243432574,0.04899174840267025,63,750,571,32979
116,24,1052,2000,ChopperCommand-v0,0.0,1500.0,450.2626970227671,0.6016354240989383,63,750,571,32979
116,24,1053,2000,Alien-v0,0.0,360.0,27.63572679509632,0.1556482862832992,7,750,571,31300
117,24,1054,2000,Frostbite-v0,0.0,220.0,6.695501730103806,0.0471401654163529,63,750,578,32979
117,24,1055,2000,Boxing-v0,-100.0,17.0,-20.5,0.9664527449994605,50,750,578,30720
117,24,1056,2000,Freeway-v0,0.0,22.0,15.494809688581315,0.8525265234922405,10,750,578,20875
117,24,1057,2000,BattleZone-v0,0.0,17000.0,2105.536332179931,0.25002361348908986,48,750,578,29193
117,24,1058,2000,FishingDerby-v0,-90.0,-18.0,-77.91003460207612,0.39214262320759913,11,750,578,5483
117,24,1059,2000,Alien-v0,0.0,360.0,23.66782006920415,0.1359448645108003,7,750,578,31300
117,24,1060,2000,ChopperCommand-v0,0.0,1500.0,456.0553633217993,0.6080396428723991,63,750,578,32979
117,24,1061,2000,DoubleDunk-v0,-14.0,2.0,-0.17647058823529413,0.9613129565551721,13,750,578,11883
117,24,1062,2000,Bowling-v0,0.0,49.0,0.6782006920415224,0.0214622863951503,18,750,578,20898
118,24,1063,2000,DoubleDunk-v0,-2.0,2.0,-0.10526315789473684,0.6594982078853097,13,751,589,11883
118,24,1064,2000,Frostbite-v0,0.0,220.0,5.891341256366723,0.04467580575004562,63,751,589,32979
118,24,1065,2000,Alien-v0,0.0,360.0,24.872665534804753,0.14049760003353626,7,751,589,31300
118,24,1066,2000,Boxing-v0,-100.0,17.0,-20.181663837011886,0.9677597676765718,50,751,589,30720
118,24,1067,2000,BattleZone-v0,0.0,17000.0,2061.120543293718,0.24632030647739694,48,751,589,29193
118,24,1068,2000,ChopperCommand-v0,0.0,1500.0,456.0271646859083,0.6105950659204752,63,751,589,32979
118,24,1069,2000,FishingDerby-v0,-86.0,-18.0,-77.70458404074702,0.29164830817975773,11,751,589,5483
118,24,1070,2000,Freeway-v0,0.0,22.0,15.68421052631579,0.8677109106187715,10,751,589,20875
118,24,1071,2000,Bowling-v0,0.0,49.0,0.6162988115449916,0.01794322478191467,18,751,589,20898
119,24,1072,2000,Frostbite-v0,0.0,220.0,7.38013698630137,0.0548825741851894,63,750,584,32979
119,24,1073,2000,Bowling-v0,0.0,49.0,0.7928082191780822,0.024428558116005705,18,750,584,20898
119,24,1074,2000,BattleZone-v0,0.0,17000.0,2133.5616438356165,0.25289535636978444,48,750,584,29193
119,24,1075,2000,FishingDerby-v0,-86.0,-18.0,-77.55993150684931,0.29571805891306235,11,750,584,5483
119,24,1076,2000,DoubleDunk-v0,-22.0,2.0,-0.136986301369863,0.9441907661085751,13,750,584,11883
119,24,1077,2000,ChopperCommand-v0,0.0,1500.0,452.05479452054794,0.6034162015897171,63,750,584,32979
119,24,1078,2000,Freeway-v0,0.0,22.0,15.794520547945206,0.8768758569505818,10,750,584,20875
119,24,1079,2000,Alien-v0,0.0,360.0,26.198630136986303,0.14862731833812462,7,750,584,31300
119,24,1080,2000,Boxing-v0,-100.0,17.0,-20.482876712328768,0.964937239768449,50,750,584,30720
120,25,1081,2000,Alien-v0,0.0,360.0,24.407665505226483,0.13777882928741075,7,750,574,31300
120,25,1082,2000,Freeway-v0,0.0,22.0,15.735191637630662,0.8737229757185463,10,750,574,20875
120,25,1083,2000,FishingDerby-v0,-88.0,-18.0,-77.78222996515679,0.3453475234460837,11,750,574,5483
120,25,1084,2000,Centipede-v0,141.0,15100.0,2794.493031358885,0.35854188817892924,25,750,574,27207
120,25,1085,2000,Boxing-v0,-100.0,17.0,-20.137630662020907,0.9704194049965753,50,750,574,30720
120,25,1086,2000,Frostbite-v0,0.0,220.0,5.818815331010453,0.044064336747263594,63,750,574,32979
120,25,1087,2000,Asteroids-v0,80.0,4020.0,518.5365853658536,0.2273666280317995,6,750,574,34749
120,25,1088,2000,ChopperCommand-v0,0.0,1500.0,450.87108013937285,0.6073489052350832,63,750,574,32979
120,25,1089,2000,DoubleDunk-v0,-18.0,2.0,-0.08885017421602788,0.947835849787065,13,750,574,11883
121,25,1090,2000,Boxing-v0,-100.0,17.0,-21.10387323943662,0.9648573823767458,50,751,568,30720
121,25,1091,2000,FishingDerby-v0,-86.0,-18.0,-77.82922535211267,0.28850293224166174,11,751,568,5483
121,25,1092,2000,ChopperCommand-v0,0.0,1500.0,446.30281690140845,0.6021422361328457,63,751,568,32979
121,25,1093,2000,Freeway-v0,0.0,22.0,15.463028169014084,0.86480683919865,10,751,568,20875
121,25,1094,2000,Centipede-v0,125.0,15100.0,2829.7482394366198,0.3662124246595795,25,751,568,27207
121,25,1095,2000,Asteroids-v0,80.0,4020.0,523.0105633802817,0.22528065804073755,6,751,568,34749
121,25,1096,2000,Alien-v0,0.0,360.0,24.242957746478872,0.136790220058347,7,751,568,31300
121,25,1097,2000,DoubleDunk-v0,-20.0,2.0,-0.02640845070422535,0.9450458490151183,13,751,568,11883
121,25,1098,2000,Frostbite-v0,0.0,220.0,6.742957746478873,0.049599710291131575,63,751,568,32979
122,25,1099,2000,Centipede-v0,135.0,15100.0,2810.395061728395,0.3639038388184605,25,751,567,27207
122,25,1100,2000,Frostbite-v0,0.0,230.0,7.830687830687831,0.053118240613864776,6,751,567,35894
122,25,1101,2000,ChopperCommand-v0,0.0,1500.0,454.8500881834215,0.6141015089163234,63,751,567,32979
122,25,1102,2000,Asteroids-v0,80.0,4020.0,542.5749559082892,0.2350943493003899,6,751,567,34749
122,25,1103,2000,Freeway-v0,0.0,22.0,15.292768959435627,0.8560836843665177,10,751,567,20875
122,25,1104,2000,FishingDerby-v0,-87.0,-18.0,-77.86243386243386,0.3153445245131545,11,751,567,5483
122,25,1105,2000,Boxing-v0,-100.0,17.0,-20.573192239858905,0.9752433495530841,50,751,567,30720
122,25,1106,2000,DoubleDunk-v0,-16.0,2.0,0.010582010582010581,0.9496616611385666,13,751,567,11883
122,25,1107,2000,Alien-v0,0.0,360.0,21.8342151675485,0.12546964627440135,7,751,567,31300
123,25,1108,2000,Asteroids-v0,80.0,4020.0,607.051724137931,0.263074301700962,6,751,580,34749
123,25,1109,2000,Centipede-v0,141.0,15100.0,2846.731034482759,0.36814467112148075,25,751,580,27207
123,25,1110,2000,Boxing-v0,-100.0,17.0,-20.43793103448276,0.970219845394226,50,751,580,30720
123,25,1111,2000,FishingDerby-v0,-86.0,-18.0,-77.77586206896552,0.29007145792732175,11,751,580,5483
123,25,1112,2000,Freeway-v0,0.0,22.0,15.577586206896552,0.8784902314682937,10,751,580,20875
123,25,1113,2000,ChopperCommand-v0,0.0,1500.0,459.48275862068965,0.6231008939974454,63,751,580,32979
123,25,1114,2000,Alien-v0,0.0,360.0,23.25862068965517,0.13338299985809532,7,751,580,31300
123,25,1115,2000,Frostbite-v0,0.0,230.0,6.4655172413793105,0.04586981871383149,6,751,580,35894
123,25,1116,2000,DoubleDunk-v0,-24.0,2.0,0.09310344827586207,0.935600444353755,13,751,580,11883
124,25,1117,2000,ChopperCommand-v0,0.0,1500.0,455.7858376511226,0.6122910936267297,63,751,579,32979
124,25,1118,2000,Boxing-v0,-100.0,17.0,-20.35405872193437,0.9738389653460856,50,751,579,30720
124,25,1119,2000,Frostbite-v0,0.0,230.0,8.082901554404145,0.055441829284351575,6,751,579,35894
124,25,1120,2000,DoubleDunk-v0,-20.0,2.0,0.12089810017271158,0.9346154273144377,13,751,579,11883
124,25,1121,2000,Freeway-v0,0.0,22.0,14.880829015544041,0.8392799085215531,10,751,579,20875
124,25,1122,2000,FishingDerby-v0,-90.0,-18.0,-77.81519861830742,0.3942876062270942,11,751,579,5483
124,25,1123,2000,Asteroids-v0,80.0,4020.0,569.0673575129533,0.2501538381098395,6,751,579,34749
124,25,1124,2000,Centipede-v0,141.0,15100.0,2945.0811744386874,0.3855774489409158,25,751,579,27207
124,25,1125,2000,Alien-v0,0.0,720.0,26.010362694300518,0.08256631863745044,112,751,579,36473
125,26,1126,2000,Atlantis-v0,1500.0,33600.0,2338.4615384615386,0.04510955554779537,10,751,585,31172
125,26,1127,2000,Boxing-v0,-100.0,17.0,-20.364102564102563,0.975212308535904,50,751,585,30720
125,26,1128,2000,Freeway-v0,0.0,22.0,14.476923076923077,0.8339243248334203,10,751,585,20875
125,26,1129,2000,DoubleDunk-v0,-7.0,2.0,0.21025641025641026,0.9367052395858971,13,751,585,11883
125,26,1130,2000,Asteroids-v0,20.0,4020.0,642.0854700854701,0.3160950807217468,6,751,585,34749
125,26,1131,2000,Bowling-v0,0.0,49.0,0.5897435897435898,0.02123141948214835,18,751,585,20898
125,26,1132,2000,Gravitar-v0,0.0,650.0,11.965811965811966,0.03272700708598144,45,751,585,34125
125,26,1133,2000,FishingDerby-v0,-86.0,-18.0,-77.94017094017094,0.28573034040162004,11,751,585,5483
125,26,1134,2000,Frostbite-v0,0.0,230.0,7.094017094017094,0.04826968406048432,6,751,585,35894
126,26,1135,2000,DoubleDunk-v0,-20.0,2.0,0.2617801047120419,0.9347609042992189,13,750,573,11883
126,26,1136,2000,Bowling-v0,0.0,49.0,0.3944153577661431,0.013799434128223832,18,750,573,20898
126,26,1137,2000,Boxing-v0,-100.0,17.0,-20.335078534031414,0.9737964066807642,50,750,573,30720
126,26,1138,2000,Atlantis-v0,1500.0,33600.0,2123.560209424084,0.0347696399307228,10,750,573,31172
126,26,1139,2000,Frostbite-v0,0.0,230.0,5.2356020942408374,0.03734824799958064,6,750,573,35894
126,26,1140,2000,Asteroids-v0,40.0,4420.0,714.5026178010471,0.31468616534820487,14,750,573,37198
126,26,1141,2000,Freeway-v0,0.0,22.0,14.832460732984293,0.8569143761909159,10,750,573,20875
126,26,1142,2000,FishingDerby-v0,-86.0,-18.0,-77.86387434554973,0.2877588362108003,11,750,573,5483
126,26,1143,2000,Gravitar-v0,0.0,650.0,13.263525305410122,0.03869962468432061,45,750,573,34125
127,26,1144,2000,Bowling-v0,0.0,49.0,0.4974182444061962,0.017870414642843804,18,751,581,20898
127,26,1145,2000,Boxing-v0,-100.0,17.0,-20.475043029259897,0.9748674699074614,50,751,581,30720
127,26,1146,2000,FishingDerby-v0,-88.0,-18.0,-77.91222030981068,0.34190483996238,11,751,581,5483
127,26,1147,2000,Gravitar-v0,0.0,650.0,11.015490533562822,0.033097167480856074,45,751,581,34125
127,26,1148,2000,DoubleDunk-v0,-24.0,2.0,0.32013769363166955,0.9249191751508655,13,751,581,11883
127,26,1149,2000,Asteroids-v0,90.0,4420.0,723.5800344234079,0.296198777645175,14,751,581,37198
127,26,1150,2000,Atlantis-v0,1500.0,33600.0,2121.6867469879517,0.035185417831207565,10,751,581,31172
127,26,1151,2000,Freeway-v0,0.0,22.0,14.717728055077453,0.866862965439093,10,751,581,20875
127,26,1152,2000,Frostbite-v0,0.0,230.0,4.802065404475043,0.03459259668975659,6,751,581,35894
128,26,1153,2000,Asteroids-v0,110.0,4420.0,815.9440559440559,0.3255667596406497,14,750,572,37198
128,26,1154,2000,Freeway-v0,0.0,22.0,15.417832167832168,0.9080249410827977,10,750,572,20875
128,26,1155,2000,Frostbite-v0,0.0,230.0,5.2972027972027975,0.03726372346410153,6,750,572,35894
128,26,1156,2000,DoubleDunk-v0,-12.0,2.0,0.44405594405594406,0.9366189366189394,13,750,572,11883
128,26,1157,2000,Bowling-v0,0.0,49.0,0.34265734265734266,0.012302566238426293,18,750,572,20898
128,26,1158,2000,Boxing-v0,-100.0,17.0,-20.068181818181817,0.9712064706585878,50,750,572,30720
128,26,1159,2000,Atlantis-v0,1500.0,33600.0,2151.923076923077,0.033810320764057634,10,750,572,31172
128,26,1160,2000,FishingDerby-v0,-88.0,-18.0,-77.88286713286713,0.34227486798915746,11,750,572,5483
128,26,1161,2000,Gravitar-v0,0.0,650.0,11.188811188811188,0.032735180664174746,45,750,572,34125
129,26,1162,2000,DoubleDunk-v0,-18.0,2.0,0.47017543859649125,0.9304951267056489,13,750,570,11883
129,26,1163,2000,Gravitar-v0,0.0,650.0,13.333333333333334,0.039604599928486556,45,750,570,34125
129,26,1164,2000,Frostbite-v0,0.0,230.0,3.9298245614035086,0.02692048331288207,6,750,570,35894
129,26,1165,2000,FishingDerby-v0,-90.0,-18.0,-78.07543859649122,0.38868372921329497,11,750,570,5483
129,26,1166,2000,Asteroids-v0,110.0,4420.0,849.4912280701755,0.33732623359872105,14,750,570,37198
129,26,1167,2000,Atlantis-v0,1500.0,33600.0,1962.982456140351,0.025256177952064446,10,750,570,31172
129,26,1168,2000,Bowling-v0,0.0,49.0,0.39649122807017545,0.013892846791419756,18,750,570,20898
129,26,1169,2000,Freeway-v0,0.0,22.0,15.317543859649122,0.895397354727504,10,750,570,20875
129,26,1170,2000,Boxing-v0,-100.0,17.0,-19.140350877192983,0.9813971377824056,50,750,570,30720
130,27,1171,2000,Boxing-v0,-100.0,17.0,-20.375,0.9684869080247398,50,750,576,30720
130,27,1172,2000,Gravitar-v0,0.0,650.0,11.197916666666666,0.032955292570677176,45,750,576,34125
130,27,1173,2000,Asteroids-v0,80.0,4420.0,850.8333333333334,0.35083398025645807,14,750,576,37198
130,27,1174,2000,DoubleDunk-v0,-12.0,2.0,0.5520833333333334,0.9352796674225272,13,750,576,11883
130,27,1175,2000,Hero-v0,0.0,2965.0,118.99305555555556,0.04116562780457744,45,750,576,29313
130,27,1176,2000,Freeway-v0,0.0,22.0,15.637152777777779,0.9144347515559687,10,750,576,20875
130,27,1177,2000,FishingDerby-v0,-88.0,-18.0,-77.94270833333333,0.34127614008566776,11,750,576,5483
130,27,1178,2000,Bowling-v0,0.0,49.0,0.5225694444444444,0.01955011029355053,18,750,576,20898
130,27,1179,2000,Centipede-v0,136.0,15100.0,2966.9236111111113,0.3889398394957754,25,750,576,27207
131,27,1180,2000,Asteroids-v0,80.0,4420.0,785.2951388888889,0.326455432830242,14,751,576,37198
131,27,1181,2000,Freeway-v0,0.0,22.0,15.37326388888889,0.8868100193857822,10,751,576,20875
131,27,1182,2000,Gravitar-v0,0.0,850.0,13.194444444444445,0.030031184587124615,15,751,576,35384
131,27,1183,2000,Hero-v0,0.0,2965.0,105.78125,0.036863594937839424,45,751,576,29313
131,27,1184,2000,Centipede-v0,125.0,15100.0,2995.9930555555557,0.39548654359490437,25,751,576,27207
131,27,1185,2000,Bowling-v0,0.0,49.0,0.6614583333333334,0.025419578262143864,18,751,576,20898
131,27,1186,2000,Boxing-v0,-100.0,17.0,-21.083333333333332,0.964486218997142,50,751,576,30720
131,27,1187,2000,FishingDerby-v0,-86.0,-18.0,-77.90798611111111,0.28748091012003885,11,751,576,5483
131,27,1188,2000,DoubleDunk-v0,-20.0,2.0,0.4305555555555556,0.9293949596979901,13,751,576,11883
132,27,1189,2000,Freeway-v0,0.0,22.0,15.418088737201366,0.9015002648263625,10,750,586,20875
132,27,1190,2000,Asteroids-v0,80.0,4420.0,852.2866894197953,0.349682279321435,14,750,586,37198
132,27,1191,2000,Boxing-v0,-98.0,17.0,-18.9641638225256,0.9753973446081041,50,750,586,30720
132,27,1192,2000,DoubleDunk-v0,-20.0,2.0,0.45733788395904434,0.9296063332675188,13,750,586,11883
132,27,1193,2000,Bowling-v0,0.0,49.0,0.35665529010238906,0.012216499982547407,18,750,586,20898
132,27,1194,2000,Centipede-v0,140.0,15100.0,2763.8720136518773,0.36569694338025316,25,750,586,27207
132,27,1195,2000,FishingDerby-v0,-86.0,-18.0,-77.86518771331058,0.28823581898797046,11,750,586,5483
132,27,1196,2000,Gravitar-v0,0.0,850.0,11.774744027303754,0.02610704992697742,15,750,586,35384
132,27,1197,2000,Hero-v0,0.0,2965.0,88.98464163822526,0.030872827558694423,45,750,586,29313
133,27,1198,2000,Bowling-v0,0.0,52.0,0.5222602739726028,0.01565187827042411,14,750,584,38986
133,27,1199,2000,Asteroids-v0,80.0,4420.0,878.7671232876712,0.35896364257029073,14,750,584,37198
133,27,1200,2000,Freeway-v0,0.0,22.0,15.977739726027398,0.9215442092154472,10,750,584,20875
133,27,1201,2000,FishingDerby-v0,-86.0,-18.0,-77.80993150684931,0.29027363026865255,11,750,584,5483
133,27,1202,2000,Centipede-v0,145.0,15100.0,2810.6455479452056,0.37332925139833195,25,750,584,27207
133,27,1203,2000,Boxing-v0,-100.0,17.0,-18.54280821917808,0.9790139134478221,50,750,584,30720
133,27,1204,2000,DoubleDunk-v0,-24.0,2.0,0.3493150684931507,0.9257247845235151,13,750,584,11883
133,27,1205,2000,Hero-v0,0.0,2965.0,93.9041095890411,0.03257435603692147,45,750,584,29313
