tpgGen,hoursElapsed,env,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
289,29.25622235033247,Boxing-v0,-100.0,43.333333333333336,12.105627705627699,128,28588,535,391
290,29.35925007873111,Boxing-v0,-100.0,43.333333333333336,12.96930946291559,128,28588,531,389
291,29.461781518591774,Boxing-v0,-100.0,43.333333333333336,12.896315338474706,128,28588,536,391
292,29.566701738768153,Boxing-v0,-100.0,43.333333333333336,10.919863597612956,128,28588,534,393
293,29.668119136227503,Boxing-v0,-100.0,43.333333333333336,11.131467345207769,128,28588,527,386
294,29.769502200682957,Boxing-v0,-100.0,43.333333333333336,12.374784110535412,128,28588,540,390
295,29.87637099676662,Boxing-v0,-100.0,43.333333333333336,10.88632478632477,128,28588,551,397
296,29.985232234795888,Boxing-v0,-100.0,43.333333333333336,10.17296389588581,128,28588,546,394
297,30.09131316072411,Boxing-v0,-100.0,43.333333333333336,12.54314720812183,128,28588,533,391
298,30.19088401681847,Boxing-v0,-100.0,43.333333333333336,13.807331628303485,128,28588,539,384
299,30.2958994518386,Boxing-v0,-100.0,43.333333333333336,12.927083333333336,128,28588,535,394
300,30.397176646855144,Boxing-v0,-100.0,43.333333333333336,11.74619289340101,128,28588,530,387
301,30.498992621501287,Boxing-v0,-100.0,43.333333333333336,12.454780361757104,128,28588,540,387
302,30.60731840259499,Boxing-v0,-100.0,43.333333333333336,12.075796726959515,128,28588,542,395
303,30.71090042259958,Boxing-v0,-100.0,43.333333333333336,13.655696202531646,128,28588,524,391
304,30.81081067919731,Boxing-v0,-100.0,43.333333333333336,14.280477408354642,128,28588,536,380
305,30.920548061529797,Boxing-v0,-100.0,43.333333333333336,13.154385964912281,128,28588,554,393
306,31.02725620355871,Boxing-v0,-100.0,43.333333333333336,11.890585241730271,128,28588,557,395
307,31.136288348436356,Boxing-v0,-100.0,43.333333333333336,12.679324894514766,128,28588,557,399
308,31.23701826247904,Boxing-v0,-100.0,43.333333333333336,11.97076023391813,128,28588,551,398
309,31.347664382391507,Boxing-v0,-100.0,43.333333333333336,13.671691792294814,128,28588,540,391
310,31.447876156171162,Boxing-v0,-100.0,43.333333333333336,12.19778346121058,128,28588,532,385
311,31.550438535544608,Boxing-v0,-100.0,43.333333333333336,12.76709956709958,128,28588,553,384
312,31.658750296235084,Boxing-v0,-100.0,43.333333333333336,11.016493055555557,128,28588,561,398
313,31.767184519237944,Boxing-v0,-100.0,43.333333333333336,12.047738693467325,128,28588,546,394
314,31.867956597738797,Boxing-v0,-100.0,43.333333333333336,14.274957698815575,128,28588,525,388
315,31.966717496713002,Boxing-v0,-100.0,43.333333333333336,13.528350515463908,128,28588,545,377
316,32.074305596748985,Boxing-v0,-100.0,43.333333333333336,12.657824933687015,128,28588,564,407
317,32.18962051053842,Boxing-v0,-100.0,43.333333333333336,12.506961506961515,128,28588,534,394
318,32.27997512287564,Boxing-v0,-100.0,43.333333333333336,13.399323181049061,128,28588,535,378
319,32.388041627075935,Boxing-v0,-100.0,43.333333333333336,10.307760141093473,128,28588,534,393
320,32.48958298875226,Boxing-v0,-100.0,43.333333333333336,13.501272264631043,128,28588,531,381
321,32.5925270381901,Boxing-v0,-100.0,43.333333333333336,11.63779527559054,128,28588,540,388
322,32.69926535122924,Boxing-v0,-100.0,43.333333333333336,12.049828178694183,128,28588,546,390
323,32.806884740922186,Boxing-v0,-100.0,43.333333333333336,12.747863247863256,128,28588,543,395
324,32.91034454471535,Boxing-v0,-100.0,43.333333333333336,13.544303797468347,128,28588,541,388
325,33.01271831492583,Boxing-v0,-100.0,43.333333333333336,13.787800687285218,128,28588,559,397
326,33.12354334917333,Boxing-v0,-100.0,43.333333333333336,9.89420654911838,128,28588,546,394
327,33.22566449052758,Boxing-v0,-100.0,43.333333333333336,12.610829103214881,128,28588,533,392
328,33.327896974285444,Boxing-v0,-100.0,43.333333333333336,15.16326530612245,128,28588,531,381
329,33.430026307966976,Boxing-v0,-100.0,43.333333333333336,11.254593175853026,128,28588,538,392
330,33.53432179437743,Boxing-v0,-100.0,43.333333333333336,11.123299319727897,128,28588,532,385
331,33.63424774693118,Boxing-v0,-100.0,43.333333333333336,11.31948051948052,128,28588,543,388
332,33.739231609039834,Boxing-v0,-100.0,43.333333333333336,14.506013745704474,128,28588,539,396
333,33.84985848976506,Boxing-v0,-100.0,43.333333333333336,12.546296296296305,128,28588,529,391
334,33.95132537934515,Boxing-v0,-100.0,43.333333333333336,13.215686274509817,128,28588,541,387
335,34.06233997450934,Boxing-v0,-100.0,43.333333333333336,11.61757105943153,128,28588,551,391
336,34.171220765444964,Boxing-v0,-100.0,43.333333333333336,12.887468030690542,128,28588,555,400
337,34.27788688381513,Boxing-v0,-100.0,43.333333333333336,13.521666666666658,128,28588,535,400
338,34.38009688556194,Boxing-v0,-100.0,43.333333333333336,12.93916666666666,128,28588,535,376
339,34.48381265838941,Boxing-v0,-100.0,43.333333333333336,12.702127659574465,128,28588,549,392
340,34.58843671937784,Boxing-v0,-100.0,43.333333333333336,13.23299319727892,128,28588,547,391
341,34.696734523706965,Boxing-v0,-100.0,43.333333333333336,11.684569479965903,128,28588,559,395
342,34.80973718126615,Boxing-v0,-100.0,43.333333333333336,10.812658227848095,128,28588,551,398
343,34.91132109416856,Boxing-v0,-100.0,43.333333333333336,12.819932998324962,128,28588,552,387
344,35.01880466885037,Boxing-v0,-100.0,43.333333333333336,11.708010335917313,128,28588,558,392
345,35.12893749978807,Boxing-v0,-100.0,43.333333333333336,13.843537414965994,128,28588,556,399
346,35.231998215516406,Boxing-v0,-100.0,43.333333333333336,13.502923976608187,128,28588,540,390
347,35.3289935833878,Boxing-v0,-100.0,43.333333333333336,12.866666666666667,128,28588,539,393
348,35.43214188615481,Boxing-v0,-100.0,43.333333333333336,10.813401187446992,128,28588,528,386
349,35.53361051890585,Boxing-v0,-100.0,43.333333333333336,11.8272884283247,128,28588,537,380
350,35.64093484044075,Boxing-v0,-100.0,43.333333333333336,11.736842105263161,128,28588,545,393
351,35.749067017436026,Boxing-v0,-100.0,43.333333333333336,12.97540288379984,128,28588,546,391
352,35.85672104358673,Boxing-v0,-100.0,43.333333333333336,13.283887468030697,128,28588,532,392
353,35.95550253960821,Boxing-v0,-100.0,43.333333333333336,15.632653061224492,128,28588,532,377
354,36.05946370336744,Boxing-v0,-100.0,43.333333333333336,12.950486295313889,128,28588,553,391
355,36.170209033423,Boxing-v0,-100.0,43.333333333333336,13.501278772378527,128,28588,547,395
356,36.27351506981585,Boxing-v0,-100.0,43.333333333333336,13.703797468354448,128,28588,535,389
357,36.374840081599025,Boxing-v0,-100.0,43.333333333333336,15.921165381319641,128,28588,542,383
358,36.482713991337356,Boxing-v0,-100.0,43.333333333333336,12.820713664055704,128,28588,540,389
359,36.586454425586595,Boxing-v0,-100.0,43.333333333333336,12.643530419880022,128,28588,553,389
360,36.68926896552245,Boxing-v0,-100.0,43.333333333333336,12.779777206512433,128,28588,554,393
361,36.79785535368654,Boxing-v0,-100.0,43.333333333333336,12.618320610687014,128,28588,555,392
362,36.90440295769109,Boxing-v0,-100.0,43.333333333333336,12.348639455782319,128,28588,561,395
363,37.01198957628674,Boxing-v0,-100.0,43.333333333333336,12.978059071729962,128,28588,557,404
